edad,grado,tipo_actividad,dificultad,tiempo_seg,intentos,pistas,correcto,nota,secuencia_actividades,evolucion_desempeno,nivel_concentracion,comparacion_historial,nivel_comprension
9,6,memoria,3,195,5,1,1,10,5,-0.18,0.62,-0.08,0.49057652777972205
12,6,sopa_letras,5,215,1,2,0,8,3,0.49,0.98,-0.19,0.3838949637020523
9,5,sopa_letras,1,223,4,1,1,7,2,0.31,0.92,0.17,0.5822903376666282
10,5,relacionar,5,96,3,0,1,9,5,0.49,0.72,0.12,0.63943014068675
12,5,relacionar,3,138,1,3,1,10,5,-0.1,0.69,-0.1,0.6036176203527722
11,5,sopa_letras,1,95,1,3,1,8,4,-0.05,0.87,0.17,0.6216351366133821
11,5,memoria,3,276,4,1,0,10,5,0.19,0.6,-0.09,0.3645930340492193
12,4,relacionar,4,96,3,1,0,9,4,0.22,0.59,0.13,0.25325492460895277
11,6,memoria,1,117,5,2,0,5,1,0.14,0.64,0.2,0.24435437781588215
9,5,memoria,4,99,3,2,1,5,2,0.46,0.97,-0.02,0.6307004655679413
9,5,memoria,5,252,4,0,1,6,5,0.1,0.51,0.09,0.5415203495919669
11,4,crucigrama,2,156,2,1,0,8,5,0.07,0.71,0.0,0.31369238064457494
9,6,memoria,4,196,1,2,1,8,5,-0.19,0.83,-0.01,0.6928420202315891
10,5,memoria,2,80,2,3,0,6,2,0.42,0.92,-0.04,0.36462328453528775
10,5,crucigrama,2,230,3,0,1,6,4,0.26,0.64,-0.12,0.4918565779157509
12,6,relacionar,4,205,5,2,1,9,3,0.08,0.56,0.08,0.6196009598376551
9,6,relacionar,2,83,5,3,1,5,1,0.28,0.57,0.03,0.5244212184202041
10,4,memoria,4,225,1,3,0,9,5,0.11,0.6,0.28,0.3288540864674607
11,6,memoria,3,203,4,0,1,10,4,0.02,0.6,0.07,0.50295660633013
10,4,memoria,5,120,5,2,1,5,3,-0.11,0.8,-0.05,0.4993281185827769
11,5,relacionar,1,155,5,0,0,7,1,0.13,0.54,0.06,0.3241415613777787
9,6,sopa_letras,2,144,3,3,1,5,4,0.33,0.88,0.21,0.5352764061389417
10,6,memoria,2,93,3,2,0,10,3,0.03,0.56,-0.11,0.23835302455803598
12,6,crucigrama,1,287,4,0,1,6,2,0.39,0.89,-0.14,0.5644457113096027
12,5,crucigrama,3,158,2,2,0,5,5,0.0,0.88,0.03,0.3325177705060933
12,5,sopa_letras,4,150,1,1,1,8,1,0.35,0.65,0.12,0.592533335237459
12,4,crucigrama,4,225,3,3,0,10,3,0.08,0.86,-0.09,0.3667176905341097
10,5,crucigrama,2,99,2,1,1,9,5,0.34,0.68,0.27,0.5590979467273658
10,5,crucigrama,4,93,4,0,1,9,4,-0.19,0.89,0.19,0.6132229558877332
12,6,sopa_letras,1,255,2,0,1,9,3,0.22,0.9,0.01,0.6258968193158946
12,6,sopa_letras,1,81,5,2,1,10,2,0.22,0.66,0.27,0.5338953452005828
10,6,crucigrama,3,163,2,1,0,6,4,-0.16,0.94,-0.07,0.33226145469523133
12,5,sopa_letras,2,109,3,2,0,9,1,0.07,0.86,0.12,0.3871393256125488
9,4,memoria,3,228,3,0,0,5,5,-0.12,1.0,0.24,0.3032166395502558
11,5,memoria,2,246,4,3,0,7,5,-0.18,0.95,-0.04,0.349179873097891
12,4,memoria,1,148,2,3,1,8,1,0.48,0.7,0.22,0.5622182897061118
12,4,crucigrama,1,99,2,3,0,6,1,0.41,0.76,0.0,0.19538745854407213
10,4,memoria,5,239,3,3,1,9,3,-0.01,0.83,0.01,0.6594302112145641
11,6,sopa_letras,4,112,5,0,0,7,2,0.29,0.91,-0.06,0.353225112746014
11,4,crucigrama,5,153,1,2,0,6,2,0.15,0.8,0.21,0.42576896543036197
10,4,memoria,4,231,3,1,1,9,3,0.34,0.54,-0.12,0.662170733717875
10,6,relacionar,3,174,2,1,0,7,4,0.25,0.74,0.05,0.31810979077291834
12,4,memoria,5,89,4,3,0,5,5,-0.07,0.92,0.14,0.33238403303154507
10,6,relacionar,3,192,3,1,0,10,1,0.4,0.74,0.03,0.45855767953651216
9,5,memoria,5,266,1,0,0,10,5,0.25,0.53,0.03,0.3194471324523588
12,6,crucigrama,5,176,4,3,0,6,3,0.44,0.58,0.27,0.2936307513809702
10,5,sopa_letras,2,258,3,0,0,8,3,0.1,0.87,-0.17,0.3518342290997717
10,5,relacionar,2,255,4,3,1,9,3,0.5,0.52,0.07,0.5105420671110996
10,6,memoria,1,122,5,2,1,8,5,0.07,0.94,0.0,0.6085985681366739
11,5,sopa_letras,4,266,3,0,1,8,4,0.11,0.69,-0.18,0.5944113176938868
9,4,crucigrama,2,255,5,3,1,8,1,0.2,0.7,0.02,0.4753537887992635
10,6,memoria,3,292,5,0,1,7,4,0.25,0.76,-0.01,0.5902600142210365
11,4,memoria,3,107,3,3,0,5,4,-0.1,0.78,-0.19,0.22363845268029553
9,4,memoria,5,149,1,0,0,8,5,0.42,0.53,0.23,0.40248653239714405
9,5,relacionar,3,165,2,1,0,8,4,0.32,0.71,-0.14,0.3428845584343378
12,4,relacionar,1,279,1,3,1,5,1,0.19,0.51,-0.03,0.4485526116980178
10,4,memoria,2,219,4,0,0,8,3,-0.16,0.98,-0.0,0.40753825411505146
10,5,relacionar,1,141,3,0,0,5,4,-0.08,0.81,-0.1,0.24537248509628826
9,4,memoria,1,120,5,1,0,6,5,0.14,0.98,-0.07,0.28283712959975615
10,6,sopa_letras,2,234,4,2,0,7,1,0.17,0.74,-0.06,0.3269373879956071
11,6,sopa_letras,1,151,5,0,0,7,2,0.07,0.61,0.08,0.22288454066197758
12,5,sopa_letras,1,241,2,0,1,5,3,0.41,0.86,0.19,0.5527916426544361
10,6,relacionar,1,177,5,0,1,7,1,0.38,0.66,-0.07,0.5766987973397787
10,6,relacionar,2,222,4,0,1,9,4,0.47,0.5,0.21,0.7142491262040649
12,6,memoria,1,122,2,1,0,10,2,0.02,0.86,0.28,0.38681277839139444
11,4,relacionar,3,141,4,0,0,6,2,0.09,0.52,-0.2,0.31298469082849695
9,4,crucigrama,5,289,2,1,0,7,1,0.47,0.77,0.08,0.3686057382059937
9,5,memoria,1,188,3,0,1,9,5,0.02,0.57,-0.17,0.5558140396083916
9,4,sopa_letras,3,202,5,1,1,10,2,-0.13,0.63,-0.13,0.5523221146877516
10,4,memoria,2,183,4,3,1,8,2,-0.14,0.83,0.22,0.5203832447879436
12,6,sopa_letras,4,176,4,3,0,5,2,0.34,0.97,0.27,0.4506199928222857
9,5,relacionar,4,167,4,3,0,5,3,0.06,0.96,0.02,0.3538318598476849
11,5,sopa_letras,4,192,4,1,0,6,2,0.48,0.87,0.19,0.2932173253619478
10,4,sopa_letras,4,101,2,3,0,7,3,0.09,0.52,0.12,0.2595284734918646
12,4,memoria,2,188,2,1,1,7,1,-0.17,0.66,0.12,0.4820891493497594
11,5,crucigrama,1,166,2,1,0,8,4,-0.04,0.74,0.27,0.348667787646949
11,6,relacionar,5,282,2,0,1,8,2,-0.03,0.67,0.18,0.6462937342243373
9,4,relacionar,3,99,5,3,0,5,1,-0.03,0.9,-0.04,0.31288090710488825
10,6,sopa_letras,4,197,1,0,0,8,5,0.35,0.62,0.11,0.3550687903621145
9,4,memoria,1,80,3,0,1,8,2,-0.06,0.7,-0.2,0.5344557130709716
10,5,relacionar,1,115,1,1,0,7,5,0.16,0.81,-0.09,0.3558291488503706
9,5,crucigrama,4,152,4,2,0,8,1,0.08,0.81,0.24,0.41723269518555695
11,5,memoria,5,196,3,2,0,6,3,0.31,0.57,-0.06,0.2707662612084558
10,6,memoria,1,125,3,2,0,6,1,0.22,0.69,0.01,0.16890498010666025
12,4,sopa_letras,5,80,4,1,0,5,2,0.03,0.77,-0.16,0.3102816566564396
10,6,memoria,2,212,5,2,0,6,4,0.12,0.82,-0.2,0.2638739559259644
12,6,sopa_letras,4,109,5,3,1,10,2,0.09,0.56,0.28,0.5831996440353536
10,4,memoria,4,284,2,2,0,9,2,0.16,0.62,0.21,0.3890981878332571
10,6,memoria,3,258,3,1,0,10,3,0.17,0.65,-0.08,0.48064758332985724
10,6,relacionar,1,219,3,0,1,6,4,0.47,0.93,0.1,0.643088742425708
11,6,crucigrama,4,129,3,0,1,5,5,-0.0,0.75,0.29,0.5932083795138914
12,6,sopa_letras,4,273,5,1,1,9,1,0.2,0.8,0.11,0.6885408441040871
12,4,sopa_letras,4,133,5,1,1,10,5,0.44,0.93,0.04,0.705260033584172
10,5,sopa_letras,1,141,5,3,0,5,4,-0.17,0.82,-0.14,0.2035795788930896
9,5,relacionar,3,293,5,2,0,10,5,0.14,0.6,0.24,0.33590856140019004
10,5,sopa_letras,5,300,2,1,0,10,2,0.28,0.53,-0.15,0.447772154955671
9,4,crucigrama,4,268,2,1,1,6,2,-0.08,0.61,-0.16,0.508854885922678
9,4,crucigrama,3,246,4,0,1,5,3,0.2,0.71,-0.18,0.5741336948638985
9,5,sopa_letras,2,282,2,2,0,9,5,0.27,0.9,-0.07,0.3634288199394524
11,6,crucigrama,5,221,1,1,1,7,1,0.01,0.57,-0.1,0.5311712204842127
10,6,sopa_letras,2,124,5,3,1,7,5,0.4,0.84,0.12,0.5676927507792648
10,6,relacionar,2,144,3,1,0,6,1,0.03,0.76,-0.11,0.32620049826707903
10,4,relacionar,5,263,2,2,0,7,3,0.26,0.65,0.03,0.37303691597627925
10,6,crucigrama,3,295,4,3,0,10,1,-0.11,0.5,0.13,0.32447960445759744
12,5,crucigrama,4,148,5,2,1,10,4,0.39,0.93,0.23,0.6995536245302316
9,5,crucigrama,5,97,5,3,1,6,3,0.24,0.71,0.24,0.5840948908918133
12,6,crucigrama,2,215,5,3,0,10,3,0.49,0.63,0.13,0.40563919510087226
9,4,relacionar,1,164,3,3,1,10,5,0.06,0.71,0.21,0.6047556543248744
10,5,sopa_letras,1,223,3,1,0,7,3,-0.08,0.89,-0.12,0.35549229650164565
9,5,crucigrama,1,179,5,2,0,6,2,0.34,0.57,0.04,0.3101017374516445
10,5,memoria,1,287,3,3,0,8,4,0.06,0.9,0.15,0.27492948826700814
10,6,memoria,1,118,5,2,0,5,3,0.48,0.92,0.0,0.2996793098978838
12,4,memoria,2,187,2,2,0,6,3,0.41,0.93,0.16,0.38178840606558817
9,5,crucigrama,4,291,5,0,1,9,4,0.31,0.77,-0.02,0.6611499004587605
12,4,crucigrama,1,202,1,3,1,10,2,-0.01,0.99,-0.03,0.6458739232201247
11,5,relacionar,3,101,2,3,1,9,4,-0.14,0.87,0.13,0.5148888365159515
9,4,sopa_letras,1,298,3,0,0,5,5,-0.09,0.91,-0.08,0.2657169161069372
12,6,relacionar,5,83,2,0,0,6,3,0.38,0.51,-0.02,0.3696112512429779
10,5,memoria,1,230,2,2,1,10,3,0.02,0.75,0.11,0.5453542447669228
9,4,memoria,4,180,4,2,0,8,3,0.08,0.77,-0.12,0.4814541200435397
9,5,crucigrama,4,82,5,3,0,9,2,0.23,0.82,-0.16,0.3882063530648869
11,4,memoria,5,130,3,3,1,7,2,-0.07,0.98,0.09,0.6435823293110069
10,4,sopa_letras,1,258,4,1,0,10,3,0.08,0.55,0.24,0.2783861537299413
10,4,crucigrama,5,131,3,2,0,7,3,0.12,0.92,-0.16,0.43456685662294037
9,4,sopa_letras,4,228,5,1,0,8,4,-0.15,0.72,-0.03,0.3094681802142923
11,6,sopa_letras,2,229,3,3,1,7,3,-0.09,0.72,0.09,0.564319580674295
10,6,crucigrama,3,212,5,2,0,8,5,0.41,0.78,0.11,0.37248282167414987
10,5,sopa_letras,3,231,5,3,0,9,3,0.24,0.77,0.11,0.4297733093129812
9,5,sopa_letras,2,152,2,1,1,5,5,0.26,0.83,-0.15,0.5628770286531161
10,4,crucigrama,3,151,1,2,1,9,4,0.08,0.97,-0.1,0.6804944153906767
12,5,relacionar,4,192,4,3,0,5,2,0.48,0.72,-0.05,0.3759432629120801
10,5,relacionar,3,210,5,3,0,7,2,0.49,0.63,0.2,0.3492349684488773
10,6,sopa_letras,1,103,4,1,0,10,5,0.22,0.55,0.12,0.27282116383050703
12,6,memoria,3,169,3,1,1,7,5,-0.02,0.66,-0.08,0.4961429626847579
11,5,relacionar,5,115,2,2,0,8,3,0.27,0.74,0.27,0.4350175904847783
12,5,sopa_letras,3,267,3,0,0,5,2,0.21,0.99,0.28,0.42439164378198047
12,4,memoria,4,279,3,2,1,10,3,0.34,0.54,0.22,0.5246423187757546
11,4,sopa_letras,4,264,2,2,1,10,1,0.45,0.74,0.2,0.6399868331715121
9,6,sopa_letras,4,104,2,1,1,8,1,0.49,0.8,0.29,0.5884790766863863
11,4,relacionar,2,97,4,1,0,5,2,-0.14,0.58,-0.18,0.242010936796364
10,5,memoria,4,292,2,2,1,5,5,0.38,0.9,-0.15,0.5758486866018407
12,4,memoria,1,155,3,0,1,7,1,0.25,0.6,-0.08,0.5028873279819529
11,4,crucigrama,5,146,1,2,1,9,2,0.24,0.51,-0.02,0.618670005898829
11,5,relacionar,4,177,3,1,1,7,4,-0.03,0.63,0.09,0.5838377232952483
12,4,memoria,4,142,5,1,0,8,2,0.04,0.75,0.14,0.4626844967188703
12,5,memoria,1,152,3,2,0,9,3,0.45,0.55,-0.08,0.33822862683441635
11,5,crucigrama,2,293,5,2,0,6,4,-0.18,0.61,0.19,0.23295845653395691
9,4,sopa_letras,5,142,4,2,0,7,1,-0.0,0.78,0.28,0.38836984298925686
9,5,relacionar,5,199,4,1,0,10,1,-0.03,0.81,-0.05,0.3218177578814012
12,4,crucigrama,1,166,5,3,0,7,5,0.23,0.71,0.19,0.34590922175068495
11,5,crucigrama,2,223,3,0,0,5,4,0.41,0.61,0.01,0.358651208843177
12,5,memoria,2,235,3,1,1,7,3,0.21,0.97,0.19,0.6003197006944878
9,4,relacionar,5,219,1,3,1,7,5,0.0,0.89,0.05,0.6417570714174841
10,6,relacionar,2,148,3,1,1,6,4,0.19,0.72,0.05,0.47455619638641106
9,4,memoria,4,237,3,3,1,10,4,0.38,0.99,0.26,0.6816357001998248
9,4,memoria,5,224,5,0,1,9,2,0.32,0.81,-0.05,0.7476333879987583
9,4,sopa_letras,1,176,2,3,0,5,1,0.39,0.84,0.3,0.3762409579644643
11,6,crucigrama,5,82,2,1,1,10,2,0.44,0.62,0.09,0.6243227986798752
10,6,sopa_letras,5,80,3,2,0,9,1,-0.17,0.92,0.19,0.31849773710334417
10,6,memoria,2,114,4,0,1,8,4,0.38,0.55,0.0,0.6096334331404878
12,4,crucigrama,5,164,5,3,1,8,3,0.48,0.66,-0.07,0.6344718609396337
10,6,memoria,3,94,4,2,0,9,1,0.42,0.65,-0.18,0.3508039813987881
11,5,crucigrama,3,99,1,2,0,5,5,0.37,0.59,0.0,0.22739054593700037
12,4,relacionar,1,194,5,2,1,10,3,0.35,0.63,-0.19,0.634017053972761
10,5,crucigrama,3,135,2,3,1,7,4,0.12,0.87,0.08,0.6495948115157816
12,6,memoria,2,162,4,2,0,6,3,0.46,0.75,0.11,0.4123838010644624
11,5,sopa_letras,4,238,2,0,1,8,5,0.36,0.82,-0.11,0.8067422837126503
12,4,sopa_letras,3,269,5,2,0,10,1,0.32,0.57,-0.11,0.3540764547486649
11,5,relacionar,1,234,5,2,1,8,5,0.48,0.52,-0.18,0.5683693351573031
11,6,relacionar,2,174,4,2,1,6,3,0.35,0.56,-0.12,0.618071404174263
11,5,crucigrama,2,123,3,3,1,8,5,0.08,0.92,-0.07,0.6600415921301397
9,5,relacionar,5,221,3,3,0,8,5,0.34,0.6,0.19,0.38184166699635935
11,6,relacionar,4,273,4,1,0,5,5,0.11,0.83,-0.13,0.2955919871633282
10,6,memoria,1,200,1,1,1,7,4,0.22,0.59,0.03,0.40517118294604554
10,6,crucigrama,4,101,1,2,1,5,1,0.19,0.72,-0.01,0.5231610028676674
12,6,crucigrama,1,260,3,2,1,8,1,0.39,0.76,-0.15,0.5870460619390204
12,4,memoria,3,161,2,3,0,9,3,0.06,0.63,-0.15,0.28787329949173157
11,6,memoria,1,235,2,2,1,5,2,0.25,0.89,0.04,0.5901791995693046
9,4,relacionar,2,198,2,2,0,7,2,0.17,0.53,0.1,0.29173918057153797
11,6,crucigrama,2,240,5,0,1,5,1,0.18,0.72,-0.05,0.5605773906618666
9,5,relacionar,2,183,2,1,1,7,1,0.5,0.97,0.16,0.5631382304926308
12,4,memoria,1,169,5,0,0,8,5,-0.05,0.91,-0.0,0.2642708787665701
12,4,relacionar,2,88,1,3,1,8,5,-0.11,0.99,0.23,0.5956098654529157
10,6,sopa_letras,1,244,4,0,1,6,1,0.13,0.77,0.0,0.4728986334882732
11,6,memoria,3,147,4,0,0,5,3,0.31,0.93,0.28,0.30423880767855727
10,4,memoria,2,185,3,0,1,7,5,0.27,0.61,-0.17,0.5861410613802093
11,5,memoria,1,111,4,1,0,9,5,0.16,0.81,0.1,0.3087934889228008
12,4,crucigrama,5,294,5,2,0,5,5,-0.17,0.96,-0.16,0.4117907946591318
10,4,sopa_letras,1,136,3,3,1,6,1,-0.05,0.9,0.26,0.5629201079973523
11,6,sopa_letras,3,183,3,0,0,10,5,-0.03,0.81,-0.19,0.3699994348111097
9,4,memoria,3,249,5,1,0,5,4,0.41,0.64,0.26,0.2919808053790762
12,6,sopa_letras,5,286,2,1,0,10,3,0.17,0.88,0.07,0.4797523083201607
9,6,sopa_letras,1,260,1,3,0,10,3,0.31,0.7,0.28,0.2623881279902591
12,6,relacionar,3,107,2,3,1,9,1,0.37,0.74,0.29,0.5343296301624532
9,5,memoria,4,230,2,0,0,5,4,-0.19,0.99,-0.17,0.31467117196490446
12,4,relacionar,3,108,3,1,0,6,5,-0.19,0.53,0.25,0.2270315352488963
11,5,relacionar,2,163,2,0,1,7,5,-0.11,0.9,-0.08,0.5374954365256606
9,6,crucigrama,4,145,2,2,1,6,4,-0.1,0.57,-0.02,0.46971051923104573
9,6,crucigrama,3,108,1,3,0,5,4,0.47,0.77,0.29,0.3550005225436884
11,4,sopa_letras,3,172,1,3,0,8,2,0.42,0.92,0.28,0.4253380980426751
9,5,relacionar,5,192,3,2,0,9,5,-0.13,0.87,0.06,0.46719005045271833
11,5,sopa_letras,2,112,4,3,1,5,1,-0.14,0.6,0.27,0.5626266060792227
9,4,sopa_letras,1,111,1,1,0,6,5,0.17,0.7,-0.14,0.2316180735570865
9,5,crucigrama,4,135,5,0,1,10,3,0.0,0.89,0.25,0.6355420057029009
12,6,sopa_letras,2,286,4,1,0,7,2,0.47,0.54,-0.08,0.2620968866199437
10,4,relacionar,4,296,4,2,1,10,5,0.24,0.53,0.1,0.5984370719052383
10,5,sopa_letras,3,125,5,0,1,10,1,-0.18,0.52,0.22,0.6103738834540564
9,6,memoria,4,296,4,3,0,9,2,0.15,0.88,-0.18,0.5010766768984796
10,5,memoria,3,109,1,1,0,8,1,0.2,0.68,-0.15,0.3459073939410738
10,4,memoria,4,247,2,0,0,9,3,0.04,0.8,-0.01,0.43488810065381395
10,5,memoria,1,131,1,3,0,5,1,-0.08,0.78,-0.1,0.3309779591504279
9,5,memoria,4,109,5,0,0,5,5,-0.05,0.67,0.22,0.24893591347571958
10,4,crucigrama,2,120,1,3,0,8,4,0.01,0.7,-0.11,0.23314184097943674
9,6,relacionar,1,149,3,2,1,10,3,0.37,0.51,-0.14,0.5020738977238869
10,4,crucigrama,3,207,1,3,1,9,1,0.45,0.81,-0.07,0.6437200663833518
11,4,memoria,4,141,2,3,0,6,1,0.48,0.71,0.29,0.3348445527408689
12,6,crucigrama,3,164,2,3,1,10,3,0.08,0.87,0.08,0.6927754547114824
9,6,sopa_letras,4,120,3,2,1,9,3,0.2,1.0,0.28,0.6941358175012458
9,6,crucigrama,4,289,1,1,0,7,1,0.02,0.86,0.21,0.31656238638684564
10,5,memoria,3,216,4,2,1,9,4,0.27,0.82,0.04,0.603309127055435
12,5,memoria,2,225,5,2,0,7,4,0.29,0.63,0.1,0.31001926512055206
11,6,crucigrama,4,130,3,0,1,5,5,0.24,0.73,0.27,0.5372839850684242
11,6,memoria,1,214,1,0,0,8,4,-0.11,0.85,0.11,0.18390551441091957
12,5,sopa_letras,5,257,3,3,0,10,5,0.32,0.73,0.12,0.44952960639012424
12,6,memoria,3,181,1,1,1,8,1,0.38,0.96,0.15,0.5968318463106195
9,6,sopa_letras,4,239,1,0,1,9,5,0.25,0.71,0.08,0.6062088308806393
10,4,memoria,4,235,2,1,1,9,2,0.41,0.76,-0.05,0.6360945131385382
12,5,relacionar,5,294,1,2,0,5,5,0.29,0.8,0.24,0.3271721775743412
11,6,memoria,5,162,1,0,1,10,2,0.31,0.77,-0.12,0.602819545549425
10,6,memoria,3,82,2,3,1,9,2,-0.19,0.85,0.12,0.6372163857227555
10,5,crucigrama,2,120,2,3,0,6,3,-0.16,0.51,-0.14,0.22106388850844352
12,4,relacionar,4,207,1,0,1,10,1,0.13,0.51,0.24,0.5283757682120886
11,6,relacionar,4,234,3,0,0,10,2,0.21,0.52,0.08,0.3013579514657436
11,4,crucigrama,2,217,1,1,1,10,1,0.44,0.58,0.03,0.6382613115343414
12,6,crucigrama,5,205,1,1,1,8,4,0.45,0.66,0.28,0.7010507315489981
9,6,memoria,1,204,4,3,1,9,3,-0.12,0.9,0.14,0.5468512821378743
9,4,relacionar,4,184,2,2,1,5,2,-0.07,0.85,0.13,0.6048019839318148
9,5,sopa_letras,5,221,5,2,1,9,1,0.01,0.59,0.13,0.6227347475060222
10,5,sopa_letras,4,139,1,1,1,7,4,-0.09,0.52,0.11,0.5546220479054037
11,6,memoria,3,273,2,0,0,10,5,0.49,0.86,0.26,0.38349306829399066
9,4,relacionar,3,258,1,0,1,9,2,0.27,0.79,0.09,0.6434666802617646
11,5,crucigrama,4,94,4,0,1,8,5,0.17,0.61,-0.19,0.6681333001691329
11,5,sopa_letras,1,201,2,3,0,10,1,0.37,0.68,-0.18,0.2773322914476026
9,5,relacionar,5,247,5,3,1,8,1,0.48,0.89,0.25,0.6996159885668198
11,4,relacionar,5,81,1,2,1,5,5,0.1,0.62,0.25,0.6099349694883823
10,4,relacionar,2,238,4,3,0,9,1,0.39,0.68,0.14,0.4302080605723932
9,5,relacionar,1,84,2,1,0,8,4,-0.01,0.74,0.06,0.29707169180904475
10,5,memoria,1,195,5,0,1,7,2,-0.2,0.84,0.03,0.5369165807602108
9,5,sopa_letras,1,175,4,2,0,7,4,-0.17,0.88,-0.16,0.37405258158601135
12,5,memoria,4,199,5,0,1,5,5,-0.15,0.8,0.16,0.5263736651958236
10,4,sopa_letras,1,122,1,3,1,9,3,0.11,0.84,0.28,0.5207123611854676
10,5,relacionar,1,160,1,0,0,6,1,0.37,0.92,0.29,0.3841220559084903
9,6,memoria,2,275,1,0,0,9,5,0.23,0.57,0.2,0.21745263430209746
11,5,crucigrama,2,227,2,3,1,5,2,-0.0,0.85,0.13,0.5038422335848232
12,4,relacionar,4,250,4,0,0,9,3,0.32,0.94,0.25,0.44620309803161096
10,5,memoria,4,217,2,0,0,5,3,0.38,0.56,-0.05,0.3710464836028445
11,5,sopa_letras,3,246,2,1,0,7,1,0.32,0.79,-0.19,0.3583640158800863
9,4,crucigrama,4,130,3,1,1,7,4,-0.07,0.89,0.02,0.5949711078591522
10,6,crucigrama,3,289,4,2,0,5,5,0.42,0.77,0.08,0.3713057831728228
10,5,sopa_letras,1,93,4,0,0,7,3,0.17,0.7,0.07,0.22890416820269735
12,5,memoria,1,213,2,0,0,9,2,0.31,0.62,-0.09,0.34271664991879924
11,6,memoria,5,109,3,1,1,7,5,-0.07,0.58,0.12,0.5408919967147887
11,4,relacionar,2,225,5,3,0,8,5,0.37,0.9,0.23,0.39303027979075883
10,5,memoria,4,154,4,1,0,8,1,0.13,0.51,-0.09,0.3978696767953953
11,4,sopa_letras,3,211,5,2,0,10,5,0.41,0.68,-0.12,0.2915115278454706
11,5,sopa_letras,3,158,2,0,0,10,4,-0.01,0.75,-0.17,0.33489857154712527
12,4,relacionar,4,127,5,1,0,8,5,-0.12,0.7,0.3,0.34794131758424796
10,4,memoria,5,80,4,3,0,9,5,0.38,0.69,-0.1,0.42268986156541055
10,6,memoria,2,275,5,2,1,8,2,0.43,0.78,-0.12,0.6282422815152037
11,4,memoria,3,216,1,1,0,6,3,0.24,0.74,0.12,0.2532002931653347
10,6,crucigrama,3,254,5,0,0,7,2,0.16,0.81,0.15,0.20835819925314147
9,4,sopa_letras,3,280,2,1,1,5,1,0.19,0.76,0.24,0.5931594543551332
10,6,crucigrama,5,203,4,1,1,9,2,0.48,0.94,0.03,0.6797767804552453
9,6,crucigrama,1,253,4,2,0,7,3,-0.12,0.66,-0.13,0.14855688181176208
11,6,memoria,2,270,1,3,0,5,1,0.42,0.83,-0.19,0.3714631734965589
9,4,sopa_letras,2,150,3,2,0,5,3,0.08,0.75,-0.07,0.23975628875022997
9,5,relacionar,4,221,1,1,0,7,4,0.19,0.96,0.11,0.41955817957340247
9,5,memoria,2,295,5,2,0,5,2,0.35,0.81,-0.12,0.22397428753201853
10,6,crucigrama,2,149,5,2,0,6,1,0.19,0.54,0.23,0.26251103892813943
9,4,sopa_letras,1,89,1,3,0,6,3,0.13,0.83,0.11,0.29329696141953565
9,4,memoria,1,148,4,2,0,5,4,-0.12,0.83,0.17,0.22463872821385186
11,5,crucigrama,3,88,4,3,1,10,3,0.27,0.59,-0.16,0.683316055399093
10,4,sopa_letras,1,165,5,2,1,7,1,0.38,0.95,0.19,0.5621165325191532
11,5,memoria,5,290,2,3,1,7,2,-0.19,0.51,0.07,0.571256504281067
12,4,relacionar,1,279,4,2,0,6,2,0.3,0.8,-0.05,0.28538254484008707
9,4,sopa_letras,1,143,5,2,0,10,2,0.16,0.69,0.21,0.3858885894515665
10,6,crucigrama,2,97,1,0,0,8,5,0.15,0.96,0.2,0.3862976078158313
9,5,relacionar,2,205,4,2,0,8,4,-0.13,0.89,0.29,0.3411753856145543
11,6,memoria,4,156,4,1,0,7,2,0.24,0.79,0.27,0.36412957839716026
10,6,memoria,2,140,3,0,0,9,3,-0.1,0.81,-0.16,0.3076991541396913
12,6,relacionar,4,189,3,3,0,8,4,0.2,0.98,0.19,0.5145285596634507
11,4,relacionar,4,240,5,1,0,8,3,0.11,0.8,-0.12,0.40902523484950276
10,5,relacionar,2,174,2,0,1,5,2,0.4,0.83,0.08,0.5725863694891623
9,5,crucigrama,5,165,1,0,0,6,1,-0.17,0.8,-0.18,0.3269891762400693
10,6,relacionar,3,156,5,1,0,6,5,0.09,0.55,0.23,0.21882006418496822
12,4,sopa_letras,3,198,4,0,0,7,3,0.45,0.95,-0.03,0.4765831829620419
11,4,memoria,5,170,3,3,1,6,3,0.18,0.98,-0.17,0.6826444153628669
10,6,relacionar,3,89,3,3,0,7,4,0.1,0.69,0.06,0.22072489636606724
12,4,relacionar,1,275,3,0,1,8,5,-0.15,0.69,0.26,0.5362006674370023
12,4,memoria,5,164,3,0,0,5,2,0.03,0.62,-0.06,0.3608067310943989
12,6,crucigrama,3,114,2,2,0,5,1,0.42,0.82,-0.09,0.3901291495938407
10,6,crucigrama,4,263,4,1,1,6,5,0.22,0.51,0.07,0.4467388013551965
9,6,crucigrama,5,159,1,2,0,10,5,0.18,0.71,0.18,0.45513043881736903
12,4,relacionar,1,132,3,0,1,5,2,-0.08,0.75,0.18,0.3924247655191064
12,4,memoria,3,222,2,0,1,5,1,0.36,0.74,-0.03,0.6239401257831575
12,4,memoria,2,266,1,1,1,6,1,0.07,0.93,-0.03,0.47704684083825943
9,6,memoria,4,102,1,2,1,5,5,0.15,0.89,0.12,0.5796661036832341
10,4,relacionar,4,178,2,2,0,7,4,-0.01,0.88,0.11,0.37320032847724965
10,5,memoria,5,113,4,3,0,8,3,0.2,0.64,-0.12,0.3705576643929104
